gene	Toy_1	Toy_2	Toy_3	Toy_4
ARTN	0.460361649989351	0.526271684702161	0.338169595818125	0.215816690891135
ASAH1	96.885723345716	144.114057550502	152.483569088525	299.287442552675
ASAP1	34.2146367108458	28.9674159937974	30.4465921310029	37.4392337207677
ASB1	14.8294134791423	10.4666597698225	10.0164251470932	8.10948312114606
ASB13	17.6766775218712	17.2649449113616	16.8612560132582	32.9382815797251
ASB15	1.59603585457725	1.40914960637941	0.821636733981116	0.769880867952243
ASB2	3.59257770216755	4.72194598685295	2.15678618448072	2.00407976071795
ASB8	80.7595424801121	80.2628395610399	67.454439052311	69.0231549380534
ASCC1	41.6063653221232	37.4766591253491	37.4350662793867	31.9323556355611
ASCC2	110.906784192952	100.977126177978	101.307738599577	107.782761120366
ASF1A	80.4090755914442	114.582709162229	59.5925511750396	49.8978515665053
ASGR1	9.34497438181644	18.189767393275	18.0635517639346	48.378643365959
ASGR2	19.1117409523588	37.4237175443596	37.4011311828139	99.0975561768771
ASH1L	63.7884790883297	58.0133137788653	47.905784491104	36.8236904021315
ASIC3	5.35663052360799	2.9898818980076	2.4187661363484	2.05325107370845
ASIC4	0.852546713197836	0.985712350286673	1.691803312551	0.714349075038046
ASIP	1.25181927789041	1.71220264566906	1.84408033354471	0.96173647029272
ASL	12.7265651147751	15.3864390728151	15.5894078243592	19.3044461785551
ASPH	14.1445721096544	13.0238894851479	13.7287882724983	15.7732850634572
ASXL1	54.2241150123856	34.6793955735331	41.7165293795079	28.5732156027808
ASXL2	20.9846890909758	17.7853315418825	14.073471882101	12.6743093113981
ATAD2B	28.4043492283158	25.130279810617	24.7434951645912	23.0113127157405
ATF1	41.2786969356713	44.7948003726118	36.9476057272084	32.625318779021
ATF2	52.991971393307	56.3896680299762	50.4381313933053	46.9821286933063
ATF3	19.3810954922982	32.8360043906945	31.7502840316983	42.9487289366836
ATF4	189.449931384196	158.266437199505	190.435067181337	173.075928552187
ATF5	5.65046875256216	5.10286706320263	4.59125862344388	6.29476498882319
ATF6	47.0381259301593	43.4960522592002	39.5010070627107	50.5601414592689
ATF7IP	137.17161899133	123.993018344098	159.328262170454	105.05485337479
ATF7IP2	53.6521174558713	46.2309038636232	36.7935724066084	25.2566480376654
ATG10	13.2743898643507	12.5380007499043	9.36231380833283	9.36548079710409
ATG101	25.9960623291815	25.1679094114394	31.5118814058602	30.8319903858385
ATG12	71.6186730770686	88.8007968852405	65.0222744166378	60.225680980104
ATG16L2	62.174475690386	58.1878595045994	70.4490373336656	88.0382161416044
ATG3	86.6301974401978	106.26816733384	109.552833083343	171.505525083385
ATG7	28.3196078413951	35.9378918839379	34.1742432705956	62.1676379788623
ATIC	103.512798730023	83.5423003398107	82.8585979574459	65.7168062481292
ATM	173.473930416924	117.188056006124	85.6553927579831	72.182404411268
ATOH7	0.117992148864654	0.194727504494047	0.0719982555051683	0.0542031507093644
ATOX1	14.3073485794922	15.1387163118264	14.0976479495236	17.6689357947583
ATP10A	37.205432873844	20.490831002157	9.94973875807578	12.8953846832933
ATP10D	12.8867350938993	14.1302357466269	30.3474468582043	20.0064874711656
ATP11A	22.0631024928527	18.8929007250431	21.5782060189712	30.8075545364018
ATP11B	55.5727210186696	42.8503322047211	41.7346877553809	34.2713965365067
ATP13A2	26.8066787995584	21.1511512215487	26.1836730789221	25.3110780079156
ATP13A3	21.4634433844073	16.6055293880471	15.1653238934682	14.083599350698
ATP1A1	112.792136001434	74.2668639551133	49.9743123012185	63.1795448850441
ATP1B1	8.8560091907286	11.3090055350539	5.15155533798494	4.57792162897894
ATP1B3	107.990652541265	151.042631038592	135.86315745979	205.655015456336
ATP2A2	19.4227478164017	13.4002581163844	14.1419958953355	12.5796666149622
ATP2A3	190.588729656288	114.183341071221	205.442171354691	113.105216342968
ATP2B1	60.844093413451	67.7241583512754	98.0562612171952	76.7975814849857
ATP2B4	43.6240210339195	56.3667210742774	24.0972805516897	29.6342002470373
ATP4A	0.384414537522256	0.749308868374341	0.452185263648011	0.236197245491388
ATP6V0A1	29.3846470606823	29.1835038705181	51.4246468414712	58.0828149259457
ATP6V0A2	26.9725967676057	21.6722952831312	19.7911583034169	16.3847854725049
ATP6V0B	106.596843237382	157.497048983172	167.978705581102	279.5426351089
ATP6V0C	11.745275849426	8.41043251568648	9.10906394257414	9.7219707052086
ATP6V0D1	101.882212728867	153.894883391056	170.286777061039	303.361414782707
ATP6V0E1	244.014792150653	326.543441973549	296.087267163613	393.964736671391
ATP6V0E2	47.6619066893558	32.0333496167719	20.8639810472554	20.0721227994386
ATP6V1A	55.6269111063428	86.1242347431007	83.0445021830166	155.89621523253
ATP6V1B2	62.2276589862141	92.3002065460596	90.2183202838125	192.244964252438
ATP6V1C2	2.27018260001233	2.451535601398	2.72283740928891	1.58947718488398
ATP6V1D	61.4245217066538	81.001087856034	62.3423302548058	92.2048005847238
ATP6V1E1	132.969372432035	166.774063265018	149.047956428613	187.428681821208
ATP6V1F	193.149205478678	261.766380224301	270.864622484683	353.78478852513
ATP6V1G1	255.202942077601	295.925384871182	264.520929357561	257.397000707063
ATP8A1	36.9102194397239	36.8885267216973	34.2263122567942	21.7607070916687
ATP8B2	67.393708325854	44.2063780067752	25.784258263335	23.0948069507732
ATP8B4	2.61793937375219	4.18194300999404	3.36592520024421	7.4590059143684
ATP9A	1.43823848754751	1.8827362249066	0.900558878658564	0.679151270565882
ATRAID	197.545128910144	225.717746105894	210.577974920243	221.158837713862
ATRIP	10.5969254575473	8.59972729463414	10.3390648778507	7.48709112990071
ATXN1	16.0031184867084	26.1643710955507	10.9201922331324	12.554752286645
ATXN10	92.4106675207062	92.2586571527927	91.0806329129576	96.2781849274835
ATXN7L1	29.3112423953907	26.8041787833564	18.4360153275998	18.3325310666642
ATXN7L3	38.2932752946674	22.5329782174715	33.0528113208088	25.0994286569842
ATXN7L3B	65.2002927813255	47.348166277457	49.0751285480434	49.9661785762099
AUP1	333.295703519881	378.727428630363	309.255162885285	305.131260420673
AURKAIP1	99.7034500758442	104.991158777805	115.771373036581	130.897701277249
AURKB	3.96035651759447	4.57999486017568	3.00580363283679	2.42583119594872
AUTS2	11.7151259978522	17.6242513220321	13.2843693111677	7.05382170547642
AVP	0.388255313621037	0.594684707379373	0.268560921269446	0.177500882892532
AVPI1	12.5924396623696	15.6630166612956	11.8965374687305	10.9727435592244
AXL	2.84023671316855	3.54228676709188	3.11528120416004	2.22338264424335
AZI2	17.64090084737	21.938332713087	17.1061550018638	28.2572530225591
